"","state","start_date","end_date","sample_size","answer","pct","pollster","transparency_score","Per.Capita.Disposable.Income..ACS.","One.Year.Change.Unemployment.Rate..BLS.","X4.Year.Change.Unemployment..BLS.","Percentage.Below.the.Poverty.Level..ACS.","X2020.Electoral.Result","edu_expenditure","house_price","fivethirtyeight_dem","fivethirtyeight_rep","feelingtherm_dem","feelingtherm_rep","affectivepolarization","State.Ideology","Immig_feeling_avg","harris_disbursement","trump_disbursement","White_population","Nonwhite_population","Age","Male","Female","Religion_Evan"
"2160","Nevada",2024-05-22,2024-05-25,601,"Biden",37,"The Tyson Group",3.5,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2161","Nevada",2024-05-22,2024-05-25,601,"Trump",40,"The Tyson Group",3.5,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2162","Nevada",2024-05-22,2024-05-25,601,"Biden",44,"The Tyson Group",3.5,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2163","Nevada",2024-05-22,2024-05-25,601,"Trump",47,"The Tyson Group",3.5,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2164","Nevada",2024-05-19,2024-05-21,522,"Biden",41.5,"Florida Atlantic University/Mainstreet Research",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2165","Nevada",2024-05-19,2024-05-21,522,"Trump",49.6,"Florida Atlantic University/Mainstreet Research",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2166","Nevada",2024-05-19,2024-05-21,494,"Biden",42.9,"Florida Atlantic University/Mainstreet Research",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2167","Nevada",2024-05-19,2024-05-21,494,"Trump",51.2,"Florida Atlantic University/Mainstreet Research",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2168","Nevada",2024-05-19,2024-05-21,522,"Biden",39.8,"Florida Atlantic University/Mainstreet Research",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2169","Nevada",2024-05-19,2024-05-21,522,"Trump",44,"Florida Atlantic University/Mainstreet Research",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2170","Nevada",2024-05-19,2024-05-21,494,"Biden",40,"Florida Atlantic University/Mainstreet Research",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2171","Nevada",2024-05-19,2024-05-21,494,"Trump",46.2,"Florida Atlantic University/Mainstreet Research",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2172","Nevada",2024-05-17,2024-05-21,600,"Biden",34,"Iron Light",2,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2173","Nevada",2024-05-17,2024-05-21,600,"Trump",37,"Iron Light",2,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2174","Nevada",2024-05-13,2024-05-21,650,"Biden",40,"P2 Insights",1,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2175","Nevada",2024-05-13,2024-05-21,650,"Trump",41,"P2 Insights",1,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2176","Nevada",2024-05-09,2024-05-16,468,"Biden",50,"Prime Group",1,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2177","Nevada",2024-05-09,2024-05-16,468,"Trump",50,"Prime Group",1,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2178","Nevada",2024-05-09,2024-05-16,468,"Biden",43,"Prime Group",1,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2179","Nevada",2024-05-09,2024-05-16,468,"Trump",44,"Prime Group",1,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2180","Nevada",2024-05-08,2024-05-13,459,"Biden",39,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2181","Nevada",2024-05-08,2024-05-13,459,"Trump",44,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2182","Nevada",2024-05-08,2024-05-13,459,"Biden",47,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2183","Nevada",2024-05-08,2024-05-13,459,"Trump",47,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2184","Nevada",2024-05-08,2024-05-13,459,"Harris",44,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2185","Nevada",2024-05-08,2024-05-13,459,"Trump",47,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2186","Nevada",2024-05-06,2024-05-13,402,"Biden",35,"Benenson Strategy Group/GS Strategy Group",0,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2187","Nevada",2024-05-06,2024-05-13,402,"Trump",43,"Benenson Strategy Group/GS Strategy Group",0,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2188","Nevada",2024-05-06,2024-05-13,402,"Biden",40,"Benenson Strategy Group/GS Strategy Group",0,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2189","Nevada",2024-05-06,2024-05-13,402,"Trump",49,"Benenson Strategy Group/GS Strategy Group",0,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2190","Nevada",2024-04-28,2024-05-09,614,"Biden",27,"Siena/NYT",9,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2191","Nevada",2024-04-28,2024-05-09,614,"Trump",41,"Siena/NYT",9,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2192","Nevada",2024-04-28,2024-05-09,614,"Biden",38,"Siena/NYT",9,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2193","Nevada",2024-04-28,2024-05-09,614,"Trump",50,"Siena/NYT",9,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2194","Nevada",2024-04-28,2024-05-09,614,"Biden",30,"Siena/NYT",9,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2195","Nevada",2024-04-28,2024-05-09,614,"Trump",44,"Siena/NYT",9,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2196","Nevada",2024-04-28,2024-05-09,614,"Biden",38,"Siena/NYT",9,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2197","Nevada",2024-04-28,2024-05-09,614,"Trump",51,"Siena/NYT",9,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2198","Nevada",2024-04-25,2024-04-29,1000,"Biden",49.3,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2199","Nevada",2024-04-25,2024-04-29,1000,"Trump",50.7,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2200","Nevada",2024-04-25,2024-04-29,1000,"Biden",37.1,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2201","Nevada",2024-04-25,2024-04-29,1000,"Trump",42.1,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2202","Nevada",2024-04-13,2024-04-21,517,"Biden",39.3,"John Zogby Strategies",5,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2203","Nevada",2024-04-13,2024-04-21,517,"Trump",46.3,"John Zogby Strategies",5,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2204","Nevada",2024-04-08,2024-04-14,450,"Biden",37,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2205","Nevada",2024-04-08,2024-04-14,450,"Trump",48,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2206","Nevada",2024-04-08,2024-04-14,450,"Biden",43,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2207","Nevada",2024-04-08,2024-04-14,450,"Trump",51,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2208","Nevada",2024-03-17,2024-03-24,600,"Biden",33,"Fabrizio/GBAO",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2209","Nevada",2024-03-17,2024-03-24,600,"Trump",37,"Fabrizio/GBAO",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2210","Nevada",2024-03-17,2024-03-24,600,"Biden",38,"Fabrizio/GBAO",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2211","Nevada",2024-03-17,2024-03-24,600,"Trump",42,"Fabrizio/GBAO",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2212","Nevada",2024-03-17,2024-03-24,600,"Biden",44,"Fabrizio/GBAO",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2213","Nevada",2024-03-17,2024-03-24,600,"Trump",48,"Fabrizio/GBAO",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2214","Nevada",2024-03-16,2024-03-20,1000,"Biden",41.7,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2215","Nevada",2024-03-16,2024-03-20,1000,"Trump",45.1,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2216","Nevada",2024-03-12,2024-03-19,400,"Biden",44,"Echelon Insights",9,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2217","Nevada",2024-03-12,2024-03-19,400,"Trump",51,"Echelon Insights",9,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2218","Nevada",2024-03-12,2024-03-15,1000,"Biden",48.7,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2219","Nevada",2024-03-12,2024-03-15,1000,"Trump",51.3,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2220","Nevada",2024-03-12,2024-03-15,1000,"Biden",36,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2221","Nevada",2024-03-12,2024-03-15,1000,"Trump",41,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2222","Nevada",2024-03-08,2024-03-15,447,"Biden",36,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2223","Nevada",2024-03-08,2024-03-15,447,"Trump",42,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2224","Nevada",2024-03-08,2024-03-15,447,"Biden",44,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2225","Nevada",2024-03-08,2024-03-15,447,"Trump",46,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2226","Nevada",2024-02-27,2024-03-05,829,"Biden",40,"Noble Predictive Insights",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2227","Nevada",2024-02-27,2024-03-05,829,"Trump",45,"Noble Predictive Insights",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2228","Nevada",2024-02-27,2024-03-05,829,"Biden",33,"Noble Predictive Insights",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2229","Nevada",2024-02-27,2024-03-05,829,"Trump",40,"Noble Predictive Insights",6,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2230","Nevada",2024-02-16,2024-02-19,1000,"Biden",40.2,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2231","Nevada",2024-02-16,2024-02-19,1000,"Trump",46,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2232","Nevada",2024-02-16,2024-02-19,1000,"Biden",34.3,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2233","Nevada",2024-02-16,2024-02-19,1000,"Trump",44.3,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2234","Nevada",2024-02-16,2024-02-19,1000,"Harris",38.9,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2235","Nevada",2024-02-16,2024-02-19,1000,"Trump",47.6,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2236","Nevada",2024-02-16,2024-02-19,1000,"Trump",49,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2237","Nevada",2024-02-12,2024-02-18,445,"Biden",37,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2238","Nevada",2024-02-12,2024-02-18,445,"Trump",44,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2239","Nevada",2024-02-12,2024-02-18,445,"Biden",42,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2240","Nevada",2024-02-12,2024-02-18,445,"Trump",48,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2241","Nevada",2024-01-17,2024-01-23,704,"Biden",40,"Focaldata",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2242","Nevada",2024-01-17,2024-01-23,704,"Trump",43,"Focaldata",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2243","Nevada",2024-01-17,2024-01-23,NA,"Biden",49,"Focaldata",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2244","Nevada",2024-01-17,2024-01-23,NA,"Trump",51,"Focaldata",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2245","Nevada",2024-01-16,2024-01-21,457,"Biden",31,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2246","Nevada",2024-01-16,2024-01-21,457,"Trump",43,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2247","Nevada",2024-01-16,2024-01-21,457,"Biden",40,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2248","Nevada",2024-01-16,2024-01-21,457,"Trump",48,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2249","Nevada",2024-01-05,2024-01-08,1294,"Biden",45.3,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2250","Nevada",2024-01-05,2024-01-08,1294,"Trump",47,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2251","Nevada",2024-01-05,2024-01-08,1294,"Biden",38.8,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2252","Nevada",2024-01-05,2024-01-08,1294,"Trump",42.2,"Emerson",7,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2253","Nevada",2023-12-03,2023-12-07,NA,"Biden",40,"Change Research",5,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2254","Nevada",2023-12-03,2023-12-07,NA,"Trump",44,"Change Research",5,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2255","Nevada",2023-11-27,2023-12-06,451,"Biden",37,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2256","Nevada",2023-11-27,2023-12-06,451,"Trump",42,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2257","Nevada",2023-11-27,2023-12-06,451,"Biden",44,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2258","Nevada",2023-11-27,2023-12-06,451,"Trump",47,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
"2259","Nevada",2023-10-30,2023-11-07,437,"Biden",43,"Morning Consult",3,57934,-0.1,1,0.12,1,11471,371574,46.6632353,45.5317647,47.61055,39.42965,8.1809,2,1.33333333,1402548.83,462095.59,0.48,0.47,38.2,0.5,0.5,0.07
